queue_key,service_type,group,slug,entity_type,entity_tier,priority_tier,high_impact,entity_cohort,release_cohort,release_title,release_date,release_year,stream,release_kind,gap_status,confidence_bucket,current_status,current_url,provenance,attempted_methods_count,review_reason,recommended_action,suggested_search_query,missing_mv_allowlist,mv_allowlist_urls
de765fc8-9a3e-532e-9ca8-8700d444ce1d:youtube_mv,youtube_mv,KARD,kard,group,core,tier_2,false,historical,historical,Re:,2022-06-22,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,KARD Re: official mv,false,https://www.youtube.com/channel/UC5OwlwvsVmf_lXHguB6OYFw
5a88c3ea-4a3e-52ce-bab8-431ee57dccc0:youtube_mv,youtube_mv,Kep1er,kep1er,group,core,tier_2,false,historical,historical,DOUBLAST,2022-06-20,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,Kep1er DOUBLAST official mv,true,
1523ee57-f159-5507-9333-41db03e2a99d:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,Sweet,2022-06-07,2022,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ Sweet official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
0724445d-0168-5801-9644-bd8b43420f80:youtube_mv,youtube_mv,CRAVITY,cravity,group,core,tier_2,false,historical,historical,VIVID,2022-05-31,2022,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,CRAVITY VIVID official mv,false,https://www.youtube.com/channel/UCRm-0JVuUFh5HV7NGG7qXlQ | https://www.youtube.com/@officialstarship
d073b3fd-fbd9-59e4-b428-307d13d2a08e:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,SHE'S THE BOSS,2022-05-27,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ SHE'S THE BOSS official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
858753c3-9990-5dba-ad2b-cd9054325944:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,SHAPE OF LOVE,2022-04-26,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X Love official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
b54c3727-7f56-57a6-87b3-ae44444e2baa:youtube_mv,youtube_mv,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,[Apocalypse : Save us],2022-04-12,2022,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Dreamcatcher [Apocalypse : Save us] official mv,false,https://www.youtube.com/channel/UCijULR2sXLutCRBtW3_WEfA
0f86181b-27b2-5f7a-b4f6-968d2aa0936e:youtube_mv,youtube_mv,CRAVITY,cravity,group,core,tier_2,false,historical,historical,LIBERTY : IN OUR COSMOS,2022-03-22,2022,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,CRAVITY LIBERTY : IN OUR COSMOS official mv,false,https://www.youtube.com/channel/UCRm-0JVuUFh5HV7NGG7qXlQ | https://www.youtube.com/@officialstarship
c03f4156-4a4a-52e4-acd8-4c931170eb42:youtube_mv,youtube_mv,NMIXX,nmixx,group,core,tier_2,false,historical,historical,AD MARE,2022-02-22,2022,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NMIXX AD MARE official mv,false,https://www.youtube.com/channel/UCnUAyD4t2LkvW68YrDh7fDg | https://www.youtube.com/@JYPEntertainment
dfb6f8a5-a6e5-5fa5-b3d6-322b7fa41f80:youtube_mv,youtube_mv,BTOB,btob,group,core,tier_2,false,historical,historical,Be Together,2022-02-21,2022,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BTOB Be Together official mv,false,https://www.youtube.com/channel/UCgB7A457ULlgm5c3948vr-w
8b8180da-c4af-5a4f-ab2f-c00cc6a3375a:youtube_mv,youtube_mv,STAYC,stayc,group,core,tier_2,false,historical,historical,YOUNG‐LUV.COM,2022-02-21,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,STAYC YOUNG LUV official mv,false,https://www.youtube.com/channel/UCod5V2dpnpJLklGvVOv5FcQ
760842a0-7e76-5e59-ba3f-916afffeb8fb:youtube_mv,youtube_mv,NMIXX,nmixx,group,core,tier_2,false,historical,historical,Special Message : NMIXX is coming!,2022-02-11,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NMIXX Special Message : NMIXX is coming! official mv,false,https://www.youtube.com/channel/UCnUAyD4t2LkvW68YrDh7fDg | https://www.youtube.com/@JYPEntertainment
9f50eea8-b100-5457-8ad6-77d585b16a4e:youtube_mv,youtube_mv,VIVIZ,viviz,unit,core,tier_2,false,historical,historical,Beam of Prism,2022-02-09,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,VIVIZ Beam of Prism official mv,false,https://www.youtube.com/channel/UCWFMjDuWKlct0jy89k2kkRA
dd08172d-fa92-559d-91ae-009791cb04f0:youtube_mv,youtube_mv,NMIXX,nmixx,group,core,tier_2,false,historical,historical,Now is the time! : We Are NMIXX,2022-02-04,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NMIXX Now is the time! : We Are NMIXX official mv,false,https://www.youtube.com/channel/UCnUAyD4t2LkvW68YrDh7fDg | https://www.youtube.com/@JYPEntertainment
5770bc9f-570d-5085-9069-c7e102696817:youtube_mv,youtube_mv,fromis_9,fromis-9,group,core,tier_2,false,historical,historical,Midnight Guest,2022-01-17,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,fromis_9 Midnight Guest official mv,false,https://www.youtube.com/channel/UC8qO5racajmy4YgPgNJkVXg
3762d6ff-d6ae-5222-827c-d476c40372e9:youtube_mv,youtube_mv,Kep1er,kep1er,group,core,tier_2,false,historical,historical,FIRST IMPACT,2022-01-03,2022,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",team/label YouTube allowlist를 먼저 보강한 뒤 canonical MV를 다시 검토합니다.,Kep1er FIRST IMPACT official mv,true,
c7382679-18e7-5479-b040-a2d58202107c:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,The Dreaming,2021-12-10,2021,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X The Dreaming official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
661a4d0a-ec29-5a42-8c15-aa2cc6ca5cc7:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,Candles,2021-12-06,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ Candles official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
df7030f5-ea78-5af6-b55c-522e4ac00283:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,NO LIMIT,2021-11-19,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X NO LIMIT official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
fc7d89cf-1a4e-5c8d-a4e8-fe59a945c1d3:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,MAVERICK,2021-11-01,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ MAVERICK official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
4bc5c57f-2a68-535e-9544-8c57c3dd1f59:youtube_mv,youtube_mv,NCT 127,nct-127,group,core,tier_2,false,historical,historical,Sticker,2021-09-17,2021,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT 127 Sticker official mv,false,https://www.youtube.com/channel/UCk2E0dbAyEJWnrN2bbQOcbg | https://www.youtube.com/@SMTOWN
87ae89c2-8ed8-5846-9ae1-df158cf6742f:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,One Day,2021-09-10,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X One Day official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
86a81281-0b65-5e48-83bd-e214c975ded5:youtube_mv,youtube_mv,fromis_9,fromis-9,group,core,tier_2,false,historical,historical,싸이월드 BGM 2021,2021-09-08,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,fromis_9 별 official mv,false,https://www.youtube.com/channel/UC8qO5racajmy4YgPgNJkVXg
a542908a-9bf6-57be-acba-8e7c3595c5b5:youtube_mv,youtube_mv,STAYC,stayc,group,core,tier_2,false,historical,historical,STEREOTYPE,2021-09-06,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,STAYC STEREOTYPE official mv,false,https://www.youtube.com/channel/UCod5V2dpnpJLklGvVOv5FcQ
4530ed69-faa3-5911-b247-2fd4ccd4e5df:youtube_mv,youtube_mv,fromis_9,fromis-9,group,core,tier_2,false,historical,historical,Talk & Talk,2021-09-01,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,fromis_9 Talk & Talk official mv,false,https://www.youtube.com/channel/UC8qO5racajmy4YgPgNJkVXg
85dea778-23f5-5f53-bf47-9f6158db680c:youtube_mv,youtube_mv,BTOB,btob,group,core,tier_2,false,historical,historical,4U: Outside,2021-08-30,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BTOB 4U: Outside official mv,false,https://www.youtube.com/channel/UCgB7A457ULlgm5c3948vr-w
414803a2-3b2e-57eb-a8cb-04c510c0a790:youtube_mv,youtube_mv,CRAVITY,cravity,group,core,tier_2,false,historical,historical,The Awakening : Written in the Stars,2021-08-19,2021,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,CRAVITY The Awakening : Written in the Stars official mv,false,https://www.youtube.com/channel/UCRm-0JVuUFh5HV7NGG7qXlQ | https://www.youtube.com/@officialstarship
4d17ffae-a26e-5c97-837e-bdf6f8420073:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,THRILL‐ING,2021-08-09,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ THRILL‐ING official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
3bef3fff-d730-522f-b4ca-eb50b3f74ee2:youtube_mv,youtube_mv,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,[Summer Holiday],2021-07-30,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Dreamcatcher [Summer Holiday] official mv,false,https://www.youtube.com/channel/UCijULR2sXLutCRBtW3_WEfA
5820c5d9-1769-52e0-b5e9-c1a924d5557b:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,KISS OR DEATH,2021-07-26,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X KISS OR DEATH official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
df0eb471-88bf-5480-a3d5-ae849df5c3d1:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,Taste of Korea,2021-07-14,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X Summer Taste official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
cec161cb-c2db-56b2-bc0a-7eea17651fe5:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,Drink It,2021-07-11,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ Drink It official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
2d662b2e-7f45-5ed3-85de-ffa1f3e16b72:youtube_mv,youtube_mv,WayV,wayv,group,core,tier_2,false,historical,historical,Back To You,2021-06-16,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,WayV Back to You official mv,false,https://www.youtube.com/channel/UC-ZHt5Zgadfx-B1CM63Lqew | https://www.youtube.com/@SMTOWN
5720c069-c0c4-523a-8604-8355a1ef7e85:youtube_mv,youtube_mv,NCT 127,nct-127,group,core,tier_2,false,historical,historical,Save,2021-06-04,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT 127 Save official mv,false,https://www.youtube.com/channel/UCk2E0dbAyEJWnrN2bbQOcbg | https://www.youtube.com/@SMTOWN
a9608ab4-61c6-5871-be30-791068c820ff:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,One Of a Kind,2021-06-01,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X One Of a Kind official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
04708bcc-f04a-5190-bd20-e5447646c6e6:youtube_mv,youtube_mv,BTOB,btob,group,core,tier_2,false,historical,historical,킹덤 <FINAL : WHO IS THE KING?>,2021-05-28,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,BTOB 킹덤 <FINAL : WHO IS THE KING?> official mv,false,https://www.youtube.com/channel/UCgB7A457ULlgm5c3948vr-w
00070e3b-666e-5535-ab00-3d4fc8d7422a:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,킹덤 <FINAL : WHO IS THE KING?>,2021-05-28,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ 킹덤 <FINAL : WHO IS THE KING?> official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
e13025b5-b7ee-5a2c-977c-94dbbb343ee4:youtube_mv,youtube_mv,fromis_9,fromis-9,group,core,tier_2,false,historical,historical,9 Way Ticket,2021-05-17,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,fromis_9 9 Way Ticket official mv,false,https://www.youtube.com/channel/UC8qO5racajmy4YgPgNJkVXg
113bf1c3-c6a2-55ff-aefc-e9223b31c60a:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,Flavors of love,2021-05-05,2021,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X Flavors of love official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
519e6c5d-bcc1-586f-94e4-e7c9afb39a67:youtube_mv,youtube_mv,DAY6,day6,group,core,tier_2,false,historical,historical,The Book of Us : Negentropy - Chaos swallowed up in love,2021-04-19,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,DAY6 The Book of Us : Negentropy - Chaos swallowed up in love official mv,false,https://www.youtube.com/channel/UCp-pqXsizklX3ZHvLxXyhxw | https://www.youtube.com/@JYPEntertainment
a2ea3b4d-c7a7-519a-9c59-7c7cada5a864:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,Flavors of love,2021-04-14,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X Flavors of love official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
3c2f7689-0879-5fc8-bdba-f95ee1469ea9:youtube_mv,youtube_mv,STAYC,stayc,group,core,tier_2,false,historical,historical,STAYDOM,2021-04-08,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,STAYC STAYDOM official mv,false,https://www.youtube.com/channel/UCod5V2dpnpJLklGvVOv5FcQ
f7f5c8c4-a15c-521b-afe6-01d38c331281:youtube_mv,youtube_mv,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,Eclipse,2021-03-24,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Dreamcatcher Eclipse official mv,false,https://www.youtube.com/channel/UCijULR2sXLutCRBtW3_WEfA
b144eb30-4b1f-5557-b5f4-ca8d22ef6b1d:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,Breaking Dawn,2021-03-17,2021,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ Breaking Dawn official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
05f1a5e4-15a7-5add-81b3-b4c15452317e:youtube_mv,youtube_mv,NCT 127,nct-127,group,core,tier_2,false,historical,historical,LOVEHOLIC,2021-02-17,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,NCT 127 LOVEHOLIC official mv,false,https://www.youtube.com/channel/UCk2E0dbAyEJWnrN2bbQOcbg | https://www.youtube.com/@SMTOWN
65ebda70-3120-507b-b148-a60477e5f3d5:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,WANTED,2021-02-10,2021,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X WANTED official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
2e59cf3a-17cf-58d7-83e6-3fd9480cadb3:youtube_mv,youtube_mv,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,[Dystopia : Road to Utopia],2021-01-26,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Dreamcatcher [Dystopia : Road to Utopia] official mv,false,https://www.youtube.com/channel/UCijULR2sXLutCRBtW3_WEfA
5d695b28-0251-527d-9198-84641368e91f:youtube_mv,youtube_mv,CRAVITY,cravity,group,core,tier_2,false,historical,historical,Season 3. Hideout: Be Our Voice,2021-01-19,2021,album,ep,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,CRAVITY Season 3. Hideout: Be Our Voice official mv,false,https://www.youtube.com/channel/UCRm-0JVuUFh5HV7NGG7qXlQ | https://www.youtube.com/@officialstarship
d4b9e72b-ed2b-5843-9256-aa32f3ae241a:youtube_mv,youtube_mv,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,Christmassy!,2020-12-07,2020,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,THE BOYZ Christmassy! official mv,false,https://www.youtube.com/channel/UCkJ1rbOrsyPfBuHNfnLPm-Q
0419aad1-4a32-53d2-8295-6d5a4bc4e221:youtube_mv,youtube_mv,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,NO MORE,2020-11-20,2020,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,Dreamcatcher NO MORE official mv,false,https://www.youtube.com/channel/UCijULR2sXLutCRBtW3_WEfA
c1934fa4-9498-5a50-9a32-01cd799fce84:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,Love Killa,2020-11-16,2020,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,No canonical MV target is attached yet.,allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X Love Killa (Japanese ver.) official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
b3934205-34b6-54d7-bd0a-801e8ae8b2e0:youtube_mv,youtube_mv,STAYC,stayc,group,core,tier_2,false,historical,historical,Star to a Young Culture,2020-11-12,2020,song,single,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,STAYC Star to a Young Culture official mv,false,https://www.youtube.com/channel/UCod5V2dpnpJLklGvVOv5FcQ
7584e8b4-659a-5b88-9d7b-0329cf2ca72b:youtube_mv,youtube_mv,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,FATAL LOVE,2020-11-02,2020,album,album,unresolved,low_confidence_gap,unresolved,,releaseHistory.placeholder_seed,7,"No dependable title-track metadata is attached yet, so MV verification falls back to the release title.",allowlist 범위에서 공식 MV를 재검토하고 명확할 때만 manual override를 추가합니다.,MONSTA X FATAL LOVE official mv,false,https://www.youtube.com/channel/UCZvCP6sWj75MwpUP4LVtpNw | https://www.youtube.com/@officialstarship
