queue_key,group,slug,entity_type,entity_tier,priority_tier,high_impact,entity_cohort,release_cohort,release_title,release_date,release_year,stream,release_kind,title_track_status,candidate_title_count,double_title_candidate,track_titles,candidate_titles,candidate_sources,review_reason,recommended_action
d557fbbf-d3a1-57a0-82f4-273b51e0833e,fromis_9,fromis-9,group,core,tier_2,false,historical,historical,To. Day,2018-06-05,2018,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
023ae2f9-a78e-5ee5-b793-22b943e4981e,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,악몽 · Escape the ERA,2018-05-10,2018,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
948e2bb1-32b3-59d5-82d9-3d1e5302fa1f,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,THE CONNECT : DEJAVU,2018-03-26,2018,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
973923cd-cce5-5816-94f9-f5697431f976,INFINITE,infinite,group,core,tier_2,false,historical,historical,TOP SEED,2018-01-08,2018,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
870b6732-03f6-54d2-8ec4-8c663cebbe17,DAY6,day6,group,core,tier_2,false,historical,historical,MOONRISE,2017-12-06,2017,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
2998f00f-b02b-5b47-823f-2693d8f7c5dc,THE BOYZ,the-boyz,group,core,tier_2,false,historical,historical,THE FIRST,2017-12-06,2017,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
08fb73be-0545-5278-a0e2-12d5c2cd6764,KARD,kard,group,core,tier_2,false,historical,historical,YOU & ME,2017-11-21,2017,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
381356d2-8479-5e40-9fcb-22ba674d8dc7,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,THE CODE,2017-11-07,2017,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
15f2359b-21a0-5176-bd19-cd7a37a263c4,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 November,2017-11-06,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
3021222a-8d51-588a-b9bd-ee2762efee0c,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 October,2017-09-29,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
b9a48ac0-a690-531e-b486-8b502e4f474d,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 September,2017-09-06,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
73134168-e476-5494-9290-31e6db7300e6,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 August,2017-08-07,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
1256f979-48a9-53a2-96e5-65c8cd440164,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,Prequel,2017-07-27,2017,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
6f678bb5-c53c-531f-986d-8c653ed96a2e,KARD,kard,group,core,tier_2,false,historical,historical,Hola Hola,2017-07-19,2017,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
f3e4c0e3-7f7b-597c-ad44-50eec7b49155,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 July,2017-07-06,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
379e6796-3da1-5f6f-a2a6-33dea14865c2,DAY6,day6,group,core,tier_2,false,historical,historical,SUNRISE,2017-06-07,2017,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
8765d4b3-a11f-5a20-a128-7a5be0df1041,INFINITE,infinite,group,core,tier_2,false,historical,historical,Air,2017-05-24,2017,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
49a30e98-eafd-57b5-a44e-a74f5b774718,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 May,2017-05-08,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
04557f26-bbef-5971-a25d-f5b6201c79d3,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 April,2017-04-06,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
d9708616-21c4-578e-b798-69d1f1a02ce3,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,악몽 · Fall asleep in the mirror,2017-04-05,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
372bc35e-d864-50e9-8da5-f971a367b6b0,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,THE CLAN PART 2.5 : THE FINAL CHAPTER - BEAUTIFUL,2017-03-21,2017,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
f4af697c-f7f9-5771-b885-3233a6792b85,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 March,2017-03-06,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
a7ba8477-5ac3-5f65-a314-437ba7c13cc8,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 February,2017-02-06,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
3b9e17f4-2878-565d-9052-b04af9f80c00,Dreamcatcher,dreamcatcher,group,core,tier_2,false,historical,historical,악몽 · 惡夢,2017-01-13,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
b6249eb2-3f83-574f-a2f0-71fba40723a0,DAY6,day6,group,core,tier_2,false,historical,historical,Every DAY6 January,2017-01-06,2017,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
3b240583-d6f8-5bf2-9d1f-9fd73831db40,BTOB,btob,group,core,tier_2,false,historical,historical,24/7 (TWENTY FOUR/SEVEN),2016-12-07,2016,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
2dca8f7d-8ef4-546b-9991-794ae7d97e32,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,THE CLAN PART.2 GUILTY,2016-10-04,2016,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
97665dc7-7414-5cf9-8adb-a803e539e72b,INFINITE,infinite,group,core,tier_2,false,historical,historical,INFINITE ONLY,2016-09-19,2016,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
f229b43e-b22a-500e-9c5e-416b1eb471b4,NCT 127,nct-127,group,core,tier_2,false,historical,historical,NCT #127,2016-05-10,2016,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
13f7dcf3-3599-5851-a3fe-4e27624c015b,DAY6,day6,group,core,tier_2,false,historical,historical,DAYDREAM,2016-03-30,2016,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
a1fa162a-a188-5b44-9cc2-af9909d72755,BTOB,btob,group,core,tier_2,false,historical,historical,Remember That,2016-03-28,2016,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
73f58c4a-088d-5a62-80df-f880a4d1232b,BTOB,btob,group,core,tier_2,false,historical,historical,I Mean,2015-10-12,2015,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
d551db03-8634-56a6-a8cb-557ee800879b,DAY6,day6,group,core,tier_2,false,historical,historical,The Day,2015-09-07,2015,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
899cf5d5-1e1d-57d3-a23a-8b69d1361058,MONSTA X,monsta-x,group,core,tier_2,false,historical,historical,RUSH,2015-09-07,2015,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
d76093aa-ff34-5837-a1f6-ccb6754bb8a2,INFINITE,infinite,group,core,tier_2,false,historical,historical,Reality,2015-07-13,2015,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
8e20e771-3c8c-5b71-ac82-f593a1ae2e9a,BTOB,btob,group,core,tier_2,false,historical,historical,The Winter's Tale,2014-12-22,2014,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
051dfdc5-8a1f-50cb-8e34-4e9c3252c24a,BTOB,btob,group,core,tier_2,false,historical,historical,Move,2014-09-23,2014,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
027020bb-dd47-5569-9c6a-b4139f765ea3,INFINITE,infinite,group,core,tier_2,false,historical,historical,恋に落ちるとき,2013-06-05,2013,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
b1e9cbe5-af90-566b-b6a3-16193fdf6cf8,INFINITE,infinite,group,core,tier_2,false,historical,historical,New Challenge,2013-03-21,2013,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
41e5d912-ea84-5388-8a6b-26814d9b632a,INFINITE,infinite,group,core,tier_2,false,historical,historical,Inspirit,2011-03-17,2011,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
06afbe94-7189-5cc3-9910-c419b9fdb32a,INFINITE,infinite,group,core,tier_2,false,historical,historical,Evolution,2011-01-06,2011,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
e567ac02-d991-5338-ba74-096b37f3e360,INFINITE,infinite,group,core,tier_2,false,historical,historical,First Invasion,2010-06-09,2010,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
17e2880a-e94b-5f31-a67e-8e0655e03a1a,YUJU,yuju,solo,unknown,tier_3,false,historical,historical,O,2023-03-07,2023,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
38e16b32-7b56-54df-8312-8b642110e437,Purple Kiss,purple-kiss,group,longtail,tier_3,false,historical,historical,Cabin Fever,2023-02-15,2023,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
8041e37a-1cba-5b7a-95c5-bd3632d1c7b1,8TURN,8turn,group,longtail,tier_3,false,historical,historical,8TURNRISE,2023-01-30,2023,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
0e1508a7-cb74-5dbd-b2d9-15d2e5c2b84b,TEMPEST,tempest,group,longtail,tier_3,false,historical,historical,ON and ON,2022-11-22,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
9e785675-211d-5113-b5b3-06b1ead32a24,woo!ah!,woo-ah,group,longtail,tier_3,false,historical,historical,Pit-a-Pat,2022-11-16,2022,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
7b12fd6a-d28b-5d01-a797-2292470de256,DRIPPIN,drippin,group,longtail,tier_3,false,historical,historical,Villain : The End,2022-11-15,2022,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
9164ac04-c232-5090-aca4-fed2170cd30a,VERIVERY,verivery,group,longtail,tier_3,false,historical,historical,Liminality - EP.LOVE,2022-11-14,2022,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
8195769f-73b9-5899-93c1-8b944c819b63,TRENDZ,trendz,group,longtail,tier_3,false,historical,historical,BLUE SET Chapter. [UNKNOWN CODE],2022-11-12,2022,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
3a88f8c3-6e0f-5c36-be2f-b20350bdab9a,YOUNITE,younite,group,longtail,tier_3,false,historical,historical,YOUNI‐ON,2022-10-31,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
13796bb6-0faf-5c79-9037-f149359eff40,ATBO,atbo,group,longtail,tier_3,false,historical,historical,The Beginning : 始作,2022-10-26,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
0d3a46a2-bf18-5963-a888-81db27377970,CLASS:y,class-y,group,longtail,tier_3,false,historical,historical,Day&Night,2022-10-26,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
82ee90fa-d4bc-5112-bf6d-14fe3be4d00e,EPEX,epex,group,longtail,tier_3,false,historical,historical,Prelude of Love Chapter 1. ‘Puppy Love’,2022-10-26,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
38948a7d-aa99-5d1c-9b82-e5c5a6c1e8ea,WEi,wei,group,longtail,tier_3,false,historical,historical,Love Pt.2 : Passion,2022-10-19,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
09693aa4-52d8-54f4-b707-9674c79e97dd,KWON EUNBI,kwon-eunbi,solo,unknown,tier_3,false,historical,historical,Lethality,2022-10-12,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
703cd7d4-a33d-569a-a833-4a9edaf50f50,The KingDom,the-kingdom,group,longtail,tier_3,false,historical,historical,History Of Kingdom : PartⅤ. Louis,2022-10-05,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
596c89fd-115f-55c4-a638-16a64014103c,ONEWE,onewe,group,longtail,tier_3,false,historical,historical,Studio We : Recording #3,2022-10-04,2022,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
478086c5-3b22-501b-8e3b-3b0fb8587b50,TEMPEST,tempest,group,longtail,tier_3,false,historical,historical,SHINING UP,2022-08-29,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
2cec7b3b-a940-59d8-90d7-8c99b4d142a2,CIX,cix,group,longtail,tier_3,false,historical,historical,OK Episode 1 : OK Not,2022-08-22,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
5d5c3c60-1701-5fb8-8fb0-af375e6b500c,ONF,onf,group,longtail,tier_3,false,historical,historical,Storage of ONF,2022-08-16,2022,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
75f06887-5413-5875-89bb-02d8a8ac5513,WEi,wei,group,longtail,tier_3,false,historical,historical,Youth,2022-08-11,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
94b3a182-3d6c-58a5-8e5f-7bc926c08745,ATBO,atbo,group,longtail,tier_3,false,historical,historical,The Beginning : 開花,2022-07-27,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
8b71957e-5687-510f-8557-c9c750061cb8,Purple Kiss,purple-kiss,group,longtail,tier_3,false,historical,historical,Geekyland,2022-07-25,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
2ff8a4f0-8eaf-505c-ad81-6900cf2f699b,YOUNITE,younite,group,longtail,tier_3,false,historical,historical,YOUNI‐Q,2022-07-25,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
d908f76c-8b50-5746-8701-0b117440ce30,MCND,mcnd,group,longtail,tier_3,false,historical,historical,THE EARTH : SECRET MISSION Chapter.2,2022-07-07,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
8f32a36f-af6d-5883-b254-16eb7bc9341e,TRENDZ,trendz,group,longtail,tier_3,false,historical,historical,BLUE SET Chapter 2. CHOICE,2022-06-08,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
ba55b99a-4f9b-513a-80c1-4b7295421fa7,CLASS:y,class-y,group,longtail,tier_3,false,historical,historical,LIVES ACROSS,2022-05-26,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
58b0c236-c891-5248-9db4-5e9db07f29ba,LIGHTSUM,lightsum,group,longtail,tier_3,false,historical,historical,Into the Light,2022-05-24,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
3db7c3b8-5947-5567-b886-71c5a33524d7,JUST B,just-b,group,longtail,tier_3,false,historical,historical,Configurations 16,2022-05-23,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
1c13cf65-eb7c-5c64-80bf-6860a98fcf22,ONEWE,onewe,group,longtail,tier_3,false,historical,historical,시간을 담은 작은 방,2022-05-20,2022,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
7b2cf924-1274-53ee-9578-616622dac1fc,TNX,tnx,group,longtail,tier_3,false,historical,historical,WAY UP,2022-05-17,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
a9682113-23c5-5fef-ae71-c1ed02c6d0ee,CLASS:y,class-y,group,longtail,tier_3,false,historical,historical,CLASS IS OVER,2022-05-05,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
dadd610a-ca24-5161-879f-119750c468ee,DKB,dkb,group,longtail,tier_3,false,historical,historical,Rebel,2022-04-28,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
c73d8a16-2159-5609-a668-44f18655b230,VERIVERY,verivery,group,longtail,tier_3,false,historical,historical,SERIES ’O’ [ROUND 3 : WHOLE],2022-04-25,2022,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
d8aa7b9e-e9da-5bed-bd02-24a0e81eaa43,EPEX,epex,group,longtail,tier_3,false,historical,historical,Prelude of Anxiety Chapter 1. ‘21st Century Boys’,2022-04-11,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
59478852-fe51-522a-b458-9ab2b234decb,GHOST9,ghost9,group,longtail,tier_3,false,historical,historical,ARCADE : V,2022-04-07,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
da1b66df-4d9e-5a9e-b7b8-3359fa506487,KWON EUNBI,kwon-eunbi,solo,unknown,tier_3,false,historical,historical,Color,2022-04-04,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
e3b2686d-c809-5ee4-859f-a01e92145a0d,BAE173,bae173,group,longtail,tier_3,false,historical,historical,INTERSECTION : BLAZE,2022-03-30,2022,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
57ce2dfb-ea1d-56bf-96c3-60de80fdb8a2,VERIVERY,verivery,group,longtail,tier_3,false,historical,historical,SERIES ’O’ [ROUND 0 : WHO],2022-03-23,2022,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
787efb1e-6d06-54c3-935d-c6a4f2b6bece,The KingDom,the-kingdom,group,longtail,tier_3,false,historical,historical,"History of Kingdom, Part Ⅳ: Dann",2022-03-21,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
1abb26e5-35c3-5881-aa7c-89bf6a4e1687,WEi,wei,group,longtail,tier_3,false,historical,historical,Love Pt.1 : First Love,2022-03-16,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
e7bda461-8cd3-5d7a-9303-53da8ec87c28,Weeekly,weeekly,group,longtail,tier_3,false,historical,historical,Play Game : AWAKE,2022-03-07,2022,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
bc108871-5168-53a3-a4fd-96c6525c3cee,TEMPEST,tempest,group,longtail,tier_3,false,historical,historical,"It's me, It's We",2022-03-02,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
0f203887-3581-599f-8fb1-9ac0fdd020fb,YUJU,yuju,solo,unknown,tier_3,false,historical,historical,[REC.],2022-01-18,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
f40e1e83-7a38-5700-8153-24ca7d892ff7,TRENDZ,trendz,group,longtail,tier_3,false,historical,historical,BLUE SET Chapter 1. TRACKS,2022-01-05,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
37579ac8-94d8-55d1-9492-70d50c501ba0,ONEWE,onewe,group,longtail,tier_3,false,historical,historical,Planet Nine : VOYAGER,2022-01-04,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
06191d9f-5a17-56ac-9a83-30678c227297,cignature,cignature,group,longtail,tier_3,false,historical,historical,Dear Diary Moment,2021-11-30,2021,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
65891ca1-49de-56cd-bfb6-16f732d602ab,GHOST9,ghost9,group,longtail,tier_3,false,historical,historical,NOW: Who we are facing,2021-11-25,2021,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
0ee3f268-2e2a-5f91-9d35-f7960accd901,ONEWE,onewe,group,longtail,tier_3,false,historical,historical,Studio We : Recording #2,2021-11-23,2021,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
